D1,D2,D3,rX,rY,gX,gY
293,129,427,269.42,101.2897196,46,247
303,111,398,261.64916669999997,136.2021028,56,256
311,93,381,260.8266667,157.411215,60,270
318,75,381,269.53583330000004,162.5549065,62,288
324,64,367,266.5675,179.2885514,62,306
332,57,351,262.77916669999996,198.83995330000002,62,326
341,58,337,259.6083333,217.16822430000002,60,348
350,64,325,256.9508333,233.713785,58,368
359,72,316,255.6475,247.90771030000002,56,386
367,78,309,255.3416667,259.80373829999996,54,394
365,79,333,259.0933333,250.75700930000002,54,410
