D1,D2,D3,rX,rY,gX,gY
85,305,400,57.98583333,35.52453271,71,59
87,302,400,61.3075,35.92640187,89,59
92,296,400,68.03333333,36.97196262,105,61
101,286,401,79.84833333,38.06542056,119,66
114,272,399,93.86416667,43.19976636,137,73
130,254,395,110.2508333,51.47079439,156,79
151,235,394,129.9958333,59.28621495,179,83
172,235,394,135.6483333,67.21028037,200,85
194,197,395,170.3758333,75.69509346,219,83
215,179,395,188.8133333,85.72897196,241,76
235,179,401,200.2933333,90.6635514,261,64
