D1,D2,D3,rX,rY,gX,gY
386,303,87,52.185,377.7383178,88,345
381,296,100,56.9475,371.8983645,98,333
373,287,110,62.41583333,362.3983645,94,323
362,274,121,69.95083333,349.9848131,92,305
348,274,121,61.6675,338.3726636,82,285
332,249,150,80.94166667,316.4813084,76,271
313,242,150,76.4575,302.1647196,82,253
297,236,163,76.495,286.0093458,86,229
278,230,193,80.95083333,260.7698598,82,223
262,230,193,73.75083333,250.6764019,78,213
247,227,207,74.34,235.2149533,72,193
