D1,D2,D3,rX,rY,gX,gY
185.0,228.0,274.0,78.1175,166.27686915887801,,
169.0,237.0,287.0,72.5,151.140186915888,,
153.0,237.0,287.0,68.20666666666669,145.121495327103,,
139.0,245.00000000000003,301.0,65.2333333333333,130.728971962617,,
127.0,253.0,316.0,63.6458333333333,116.18808411215001,,
120.0,260.0,333.0,65.4141666666667,101.279205607477,,
111.0,268.0,365.0,75.255,72.75700934579442,,
107.0,269.0,382.0,84.21583333333331,56.903037383177605,,
108.0,269.0,382.0,84.395,57.1542056074766,,
116.0,269.0,399.0,96.9525,43.7371495327103,,
123.0,268.0,415.00000000000006,110.095,30.476635514018604,,
