D1,D2,D3,rX,rY,gX,gY
187,261,284,59.3625,156.603972,74,199
192,259,285,60.27916667,162.1764019,78,215
203,255,277,63.58,172.5046729,84,231
217,250,267,68.155,185.728972,90,249
235,243,267,68.55333333,195.2336449,90,271
256,238,253,87.22083333,215.7838785,86,295
276,235,213,82.91916667,249.989486,82,313
295,237,213,90.38666667,262.6635514,78,333
314,241,168,82.555,296.2102804,74,351
332,252,168,83.20666667,309.7943925,70,367
350,263,148,78.72833333,331.5186916,74,373
