D1,D2,D3,rX,rY,gX,gY
78,313,393,48.97166667,39.75700935,71,63
83,304,396,56.0675,38.85163551,87,65
90,294,397,67.70416667,39.33995327,103,69
102,281,395,80.7625,43.88200935,119,73
117,264,395,98.94166667,47.71962617,133,77
134,247,392,115.0083333,55.46261682,149,81
153,247,387,116.3066667,66.38317757,173,87
174,211,383,146.305,78.89719626,195,89
195,194,386,166.7975,84.36098131,209,85
213,179,386,182.2425,92.94042056,227,79
230,165,394,201.745,94.44859813,247,65
