D1,D2,D3,rX,rY,gX,gY
369,240,153,110.6483333,345.7196262,129,333
366,236,156,112.7566667,342.0607477,131,323
360,233,161,112.7925,335.1203271,133,309
355,233,161,109.8133333,330.9439252,135,297
345,215,179,122.52,315.6168224,139,283
338,206,189,127.9175,305.7324766,143,273
329,206,189,122.915,298.7196262,147,259
320,196,201,128.6475,286.4287383,151,237
310,173,227,146.8158333,266.0689252,152,221
300,163,227,147.3325,258.942757,153,211
289,154,253,157.0883333,236.7943925,153,197
