D1,D2,D3,rX,rY,gX,gY
478,247,209,199.6175,429.8913551,224,414
477,241,215,205,425.8037383,236,404
475,233,224,213.0258333,418.963785,244,394
474,221,234,225.1316667,412.5046729,248,380
469,206,234,231.8775,406.9964953,250,364
464,206,247,233.2008333,394.2418224,252,344
456,167,271,261.6725,371.1203271,252,326
444,150,271,261.6541667,358.5035047,252,304
431,133,278,263.3958333,340.7254673,252,282
420,115,287,267.2725,323.8492991,252,262
408,104,294,266.3966667,307.4906542,252,244
