D1,D2,D3,rX,rY,gX,gY
419,144,253,238.755,344.317757,224,326
417,143,254,238.2625,341.7721963,230,322
415,140,257,239.5683333,338.0373832,244,310
411,134,257,239.555,334.1775701,252,298
408,124,263,244.4075,327.6623832,264,280
405,110,270,250.9441667,320.4544393,270,268
403,96,281,259.455,311.4859813,274,254
397,81,295,273.1325,287.3002336,274,242
391,68,308,272.4208333,281.7768692,274,226
384,58,319,275.7475,267.3820093,272,204
374,48,330,277.1466667,250.1869159,268,188
