D1,D2,D3,rX,rY,gX,gY
205,256,252,56.235,183.5140187,60,195
199,259,268,54.72583333,176.3563084,64,211
207,259,260,53.9125,185.0852804,70,245
223,255,247,57.58,200.8224299,70,263
243,251,229,61.58,221.7196262,70,281
264,249,229,72.11916667,234.1577103,70,303
284,250,210,73.47,256.7056075,72,317
304,254,191,73.56083333,279.3446262,72,325
320,260,174,71.57,298.2570093,72,343
337,265,146,69.03583333,321.7721963,74,353
352,271,135,69.7125,337.4567757,74,365
