D1,D2,D3,rX,rY,gX,gY
443,244,214,177.1625,391.7441589,218,398
444,234,214,184.8566667,390.7990654,228,394
447,223,220,197.6325,390.8796729,232,386
451,210,229,213.375,390.3551402,236,374
452,196,239,227.5008333,385.942757,236,360
451,186,250,237.5975,378.603972,236,340
447,171,259,247.3466667,369.0560748,240,320
436,156,266,250.49,353.4158879,242,304
422,139,266,248.8383333,339.3831776,240,280
409,124,283,254.1883333,315.8598131,240,258
397,108,291,256.1416667,299.1962617,240,238
