D1,D2,D3,rX,rY,gX,gY
90,294,407,66.38416667,41.19042056,61,39
86,297,391,60.2225,44.04088785,74,25
87,297,402,67.63583333,34.05257009,89,13
91,296,402,69.2175,34.88434579,113,17
100,293,414,81.755,25.45327103,131,21
113,284,425,100.4083333,17.90654206,151,27
132,272,434,121.85,14.31308411,179,37
157,256,437,147.0483333,19.70093458,203,41
183,236,438,168.6241667,29.00584112,227,45
209,236,438,177.1175,40.91238318,253,55
235,216,443,205.475,49.25233645,263,75
