D1,D2,D3,rX,rY,gX,gY
287,144,445,268.32,87.13084112,233,73
285,147,430,259.4291667,92.88434579,225,59
279,154,434,255.9775,84.89369159,215,47
270,154,434,251.86,79.12149533,202,35
254,165,434,239.025,69.3271028,187,28
237,179,436,225.4925,57.5432243,171,23
218,212,438,198.24,45.40186916,157,19
200,225,440,183.965,34.56074766,143,20
182,239,442,168.8783333,24.46728972,123,22
167,251,442,154.7158333,18.35163551,109,24
150,261,446,144.6516667,7.906542056,89,27
