D1,D2,D3,rX,rY,gX,gY
351,98,298,235.835,252.0841121,30,400
345,94,306,236.1641667,243.6600467,38,384
338,89,314,237.8383333,232.2803738,46,368
329,83,327,241.5,215.5327103,56,350
321,78,343,247.4416667,196.9345794,66,330
316,77,362,256.2083333,177.5654206,74,310
311,79,383,266.1133333,155.6261682,82,288
308,87,404,276.125,134.1495327,84,268
305,87,404,274.5925,132.0011682,82,248
304,103,424,282.8183333,111.9439252,78,230
302,123,441,286.5291667,93.34929907,58,216
