D1,D2,D3,rX,rY,gX,gY
361,263,125,76.955,348.5700935,86,387
369,271,117,76.14666667,357.0747664,98,398
379,277,114,76.3225,366.6226636,114,402
393,284,111,78.22166667,380.0373832,134,402
408,285,113,87.65916667,393.5502336,150,399
420,280,122,102.41,402.6869159,164,396
430,271,122,117.7583333,412.6168224,184,394
439,258,138,139.2041667,416.8936916,202,390
445,242,156,161.3675,416.9077103,220,387
450,242,177,170.9241667,413.9661215,234,377
455,214,196,201.8808333,410.9731308,248,361
