D1,D2,D3,rX,rY,gX,gY
304,137,453,286.6583333,87.4953271,243,77
298,138,443,279.4775,88.48014019,231,67
284,143,441,268.8725,81.02686916,219,60
269,153,441,257.0266667,71.3364486,207,51
251,165,434,237.7625,67.55724299,187,41
233,182,430,217.7908333,61.41705607,157,33
215,200,429,198.895,53,135,35
195,218,431,180.955,41.41121495,115,43
173,236,431,160.5883333,31.95327103,87,55
149,253,436,143.9058333,17.86098131,69,71
128,266,434,126.3633333,13.09813084,53,85
