D1,D2,D3,rX,rY,gX,gY
387,330,85,23.00166667,380.5233645,55,369
381,335,83,13.34,375.5327103,71,369
383,327,82,23.3025,377.510514,89,369
385,320,86,32.69083333,378.5198598,103,369
387,309,92,46.39916667,379.0759346,117,369
390,300,101,58.92416667,379.7698598,137,373
394,289,114,74.665,380.1682243,153,375
397,276,128,91.7075,378.9824766,175,377
403,262,144,111.8875,379.5058411,191,379
409,251,144,125.3525,385.1974299,207,379
417,241,178,148.1825,380.1273364,225,381
