D1,D2,D3,rX,rY,gX,gY
367,75,315,259.2266667,255.4299065,58,406
363,69,319,260.3466667,249.0560748,62,394
360,64,319,259.6475,246.5221963,68,382
354,57,327,261.7958333,235.4801402,74,370
348,51,337,264.8991667,222.8025701,76,358
342,48,349,268.8041667,208.3492991,80,338
339,52,364,291.4025,193.4684579,80,316
334,62,377,278.6708333,178.2838785,78,296
328,79,389,279.0258333,162.9053738,72,272
320,100,403,277.6808333,143.896028,60,256
310,122,418,274.5533333,122.1495327,48,242
