D1,D2,D3,rX,rY,gX,gY
280,207,518,291.195,-7.873831776,259,21
278,222,530,290.02,-23.86915888,243,29
275,218,526,288.0508333,-20.87266355,227,35
270,216,520,281.9966667,-16.72429907,221,37
263,212,511,274.0083333,-10.24299065,205,45
253,209,500,262.5458333,-3.279205607,187,57
238,205,487,248.4758333,3.106308411,169,67
224,205,475,233.4658333,9.036214953,157,73
211,206,475,228.0683333,2.429906542,143,79
195,206,464,214.0475,6.90771028,121,87
181,212,434,183.0308333,32.23014019,109,89
