D1,D2,D3,rX,rY,gX,gY
204,168,317,146.6466667,142.9906542,115,177
202,173,320,143.1283333,142.0420561,103,189
204,180,309,133.9208333,151.0735981,93,205
206,189,296,122.515,161.2196262,91,219
213,198,281,111.9416667,174.7570093,91,235
224,198,281,115.9475,180.3726636,91,247
240,213,245,96.07916667,211.1670561,103,265
257,218,234,95.1375,227.192757,115,279
276,220,222,97.55666667,245.4158879,127,293
295,217,211,104.8133333,263.6542056,134,311
313,214,202,112.9908333,280.7815421,135,327
