D1,D2,D3,rX,rY,gX,gY
100,299,376,48.325,64.01869159,63,83
103,293,374,55.99583333,62.98714953,75,83
106,286,376,64.52333333,61.96728972,97,85
112,276,376,74.98,63.4953271,117,86
125,262,375,89.475,67.97196262,137,86
138,247,375,105.0491667,71.9661215,157,85
155,247,374,108.5758333,78.66004673,177,83
176,211,375,142.4725,85.90537383,195,81
196,194,388,168.4133333,83.00934579,209,77
213,180,399,190.1483333,81.01869159,223,71
227,169,413,211.1533333,74.93457944,239,61
