D1,D2,D3,rX,rY,gX,gY
281,152,427,252.9083333,93.24299065,229,59
280,155,426,250.195,93.58411215,219,49
274,160,428,246.2233333,87.70560748,209,43
264,169,431,238.9525,78.41004673,196,39
253,180,433,229.255,69.74766355,179,37
237,193,437,217.54,56.52336449,168,37
220,205,440,205.2983333,44.37383178,155,41
202,205,440,198.9683333,35.5,139,43
186,228,443,179.4041667,25.15303738,121,51
169,238,441,165.135,20.1682243,105,59
154,247,441,153.8225,14.50817757,87,63
