D1,D2,D3,rX,rY,gX,gY
244,203,493,256.325,0.76635514,60,232
250,197,490,261.1583333,6.523364486,62,248
255,187,487,267.22,12.89719626,64,258
261,187,487,269.8,16.51401869,66,274
269,159,482,285.4425,27.12733645,66,292
276,159,474,282.2483333,40.51869159,66,308
282,130,464,291.19,55.38785047,66,332
288,116,452,290.62,72.22429907,64,354
297,103,437,288.64,93.95327103,60,372
305,92,419,283.3883333,117.5794393,56,394
313,82,382,265.7108333,157.9778037,50,418
