D1,D2,D3,rX,rY,gX,gY
68,321,412,48.62166667,19.1728972,57,35
63,326,415,43.375,17.43925234,77,31
69,320,419,53.275,14.46728972,93,29
79,313,420,62.5925,15.2161215,109,27
92,303,421,75.4125,16.83060748,127,27
110,289,423,93.6625,19.10630841,147,23
128,289,423,97.2325,24.11098131,165,21
148,275,425,116.4058333,28.57827103,189,23
169,262,427,135.0083333,34.36448598,211,31
191,233,433,182.9583333,37.58878505,235,45
213,216,452,203.9741667,28.32827103,249,63
