D1,D2,D3,rX,rY,gX,gY
303,88,390,274.6375,128.6880841,262,150
301,94,412,275.9008333,121.5432243,260,166
303,89,406,274.3425,128.6880841,258,180
308,83,398,273.2483333,139.771028,260,198
313,74,387,270.995,153.4859813,262,218
323,64,387,278.595,160.9158879,266,234
333,56,365,271.875,187.9065421,272,250
346,50,356,274.8833333,205.7990654,274,268
358,51,356,281.755,215.6682243,276,286
372,51,346,284.4216667,235.8084112,276,294
383,68,333,280.615,255.8224299,274,308
